order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,ms_first_response,overlap_time,clean_skill_name,opportunity,prior_success_count,prior_failure_count,skill_difficulty,student_interaction_number,student_rolling_accuracy,log_ms_first_response,log_overlap_time
27872324,270057,78051,91361,296.0,Area Rectangle,1,22124,22124,area rectangle,3,2,0,0.8,37,0.6666666666666666,10.00446346987613,10.00446346987613
29072017,270899,78051,90283,299.0,Surface Area Cylinder,0,14697,257994,surface area cylinder,1,0,0,0.625,38,0.6756756756756757,9.595466709088816,12.460695483871001
29073655,270899,78051,90268,299.0,Surface Area Cylinder,1,101717,101717,surface area cylinder,2,0,1,0.5,39,0.6578947368421053,11.529959557526007,11.529959557526007
29074592,270899,78051,90192,301.0,Surface Area Rectangular Prism,0,25559,67255,surface area rectangular prism,1,0,0,0.23076923076923078,40,0.6666666666666666,10.14878390849147,11.116261512815132
29075508,270899,78051,90289,299.0,Surface Area Cylinder,1,124684,124684,surface area cylinder,3,1,1,0.5,41,0.65,11.73354583574,11.73354583574
29077338,270899,78051,90211,301.0,Surface Area Rectangular Prism,1,22842,22842,surface area rectangular prism,2,0,1,0.15384615384615385,42,0.6585365853658537,10.036400003655869,10.036400003655869
29077806,270899,78051,90281,299.0,Surface Area Cylinder,1,115880,115880,surface area cylinder,4,2,1,0.5,43,0.6666666666666666,11.660319081462896,11.660319081462896
29793147,272168,78051,97852,50.0,Ordering Fractions,1,76530,76530,ordering fraction,1,0,0,0.8119834710743802,44,0.6744186046511628,11.245451166489799,11.245451166489799
29793274,272168,78051,97880,50.0,Ordering Fractions,1,20359,20359,ordering fraction,2,1,0,0.8119834710743802,45,0.6818181818181818,9.921327470664458,9.921327470664458
29793317,272168,78051,97928,50.0,Ordering Fractions,1,34680,34680,ordering fraction,3,2,0,0.8119834710743802,46,0.6888888888888889,10.453947265542192,10.453947265542192
29793396,272168,78051,97912,50.0,Ordering Fractions,1,42982,42982,ordering fraction,4,3,0,0.8119834710743802,47,0.6956521739130435,10.668559967667536,10.668559967667536
29793497,272168,78051,97876,50.0,Ordering Fractions,1,11176,11176,ordering fraction,5,4,0,0.8119834710743802,48,0.7021276595744681,9.321613374385612,9.321613374385612
30603503,272801,78051,85925,47.0,Conversion of Fraction Decimals Percents,1,101288,101288,conversion fraction decimal percent,1,0,0,0.649155722326454,49,0.7083333333333334,11.525733095989201,11.525733095989201
30935896,273153,78051,66223,50.0,Ordering Fractions,1,18800,18800,ordering fraction,6,5,0,0.8119834710743802,50,0.7142857142857143,9.841665338892785,9.841665338892785
30935937,273153,78051,66178,50.0,Ordering Fractions,1,6689,6689,ordering fraction,7,6,0,0.8119834710743802,51,0.72,8.808369153122275,8.808369153122275
30935948,273153,78051,66275,50.0,Ordering Fractions,1,48789,48789,ordering fraction,8,7,0,0.8119834710743802,52,0.7254901960784313,10.795280652809883,10.795280652809883
32330366,273154,78051,48126,10.0,Table,0,34369,34780,table,17,10,6,0.7547770700636943,53,0.7307692307692307,10.44493936984388,10.45682653965135
32330366,273154,78051,48126,64.0,Fraction Of,0,34369,34780,fraction,1,0,0,0.9090909090909091,54,0.7169811320754716,10.44493936984388,10.45682653965135
32331709,273154,78051,48094,10.0,Table,1,23144,23144,table,18,10,7,0.7515923566878981,55,0.7037037037037037,10.04953405346537,10.04953405346537
32331709,273154,78051,48094,64.0,Fraction Of,1,23144,23144,fraction,2,0,1,0.8181818181818182,56,0.7090909090909091,10.04953405346537,10.04953405346537
32331927,273154,78051,48062,10.0,Table,1,16895,16895,table,19,11,7,0.7515923566878981,57,0.7142857142857143,9.734832186505988,9.734832186505988
32331927,273154,78051,48062,64.0,Fraction Of,1,16895,16895,fraction,3,1,1,0.8181818181818182,58,0.7192982456140351,9.734832186505988,9.734832186505988
32332070,273154,78051,48066,10.0,Table,1,13720,13720,table,20,12,7,0.7515923566878981,59,0.7241379310344828,9.526682784921174,9.526682784921174
32332070,273154,78051,48066,64.0,Fraction Of,1,13720,13720,fraction,4,2,1,0.8181818181818182,60,0.7288135593220338,9.526682784921174,9.526682784921174
22401922,264426,78090,94795,166.0,Algebraic Solving,1,41874,41874,algebraic solving,1,0,0,0.44,1,0.6138370626120444,10.642444269127367,10.642444269127367
24849049,267115,78090,99647,49.0,Ordering Positive Decimals,1,28897,28897,ordering positive decimal,1,0,0,0.7415730337078652,2,1.0,10.271527667553556,10.271527667553556
24849049,267115,78090,99647,50.0,Ordering Fractions,1,28897,28897,ordering fraction,1,0,0,0.8119834710743802,3,1.0,10.271527667553556,10.271527667553556
24897515,267116,78090,97559,311.0,Equation Solving Two or Fewer Steps,1,20970,20970,equation solving two fewer step,1,0,0,0.606473594548552,4,1.0,9.950895809931119,9.950895809931119
24897543,267116,78090,97659,311.0,Equation Solving Two or Fewer Steps,1,16108,16108,equation solving two fewer step,2,1,0,0.606473594548552,5,1.0,9.687133400997965,9.687133400997965
24897562,267116,78090,97531,311.0,Equation Solving Two or Fewer Steps,1,10815,10815,equation solving two fewer step,3,2,0,0.606473594548552,6,1.0,9.288781798282745,9.288781798282745
24897573,267116,78090,97707,311.0,Equation Solving Two or Fewer Steps,1,8913,8913,equation solving two fewer step,4,3,0,0.606473594548552,7,1.0,9.0953783535065,9.0953783535065
24897592,267116,78090,97639,311.0,Equation Solving Two or Fewer Steps,1,6981,6981,equation solving two fewer step,5,4,0,0.606473594548552,8,1.0,8.851090687664982,8.851090687664982
24897656,267045,78090,97780,50.0,Ordering Fractions,1,187943,187943,ordering fraction,2,1,0,0.8119834710743802,9,1.0,12.143899325098884,12.143899325098884
24897882,267045,78090,97908,50.0,Ordering Fractions,1,9678,9678,ordering fraction,3,2,0,0.8119834710743802,10,1.0,9.17771386914909,9.17771386914909
24897889,267045,78090,97824,50.0,Ordering Fractions,1,7030,7030,ordering fraction,4,3,0,0.8119834710743802,11,1.0,8.858084222199162,8.858084222199162
24897902,267045,78090,97804,50.0,Ordering Fractions,1,5931,5931,ordering fraction,5,4,0,0.8119834710743802,12,1.0,8.688116703257823,8.688116703257823
24897925,267045,78090,97772,50.0,Ordering Fractions,1,4316,4316,ordering fraction,6,5,0,0.8119834710743802,13,1.0,8.370315995555478,8.370315995555478
24898005,267115,78090,100774,49.0,Ordering Positive Decimals,1,50694,50694,ordering positive decimal,2,1,0,0.7415730337078652,14,1.0,10.83358256538668,10.83358256538668
24898005,267115,78090,100774,50.0,Ordering Fractions,1,50694,50694,ordering fraction,7,6,0,0.8119834710743802,15,1.0,10.83358256538668,10.83358256538668
24898096,267115,78090,101861,49.0,Ordering Positive Decimals,1,7490,7490,ordering positive decimal,3,2,0,0.7415730337078652,16,1.0,8.921457578947884,8.921457578947884
24898096,267115,78090,101861,50.0,Ordering Fractions,1,7490,7490,ordering fraction,8,7,0,0.8119834710743802,17,1.0,8.921457578947884,8.921457578947884
24898103,267115,78090,99625,49.0,Ordering Positive Decimals,1,7299,7299,ordering positive decimal,4,3,0,0.7415730337078652,18,1.0,8.895629627136483,8.895629627136483
24898103,267115,78090,99625,50.0,Ordering Fractions,1,7299,7299,ordering fraction,9,8,0,0.8119834710743802,19,1.0,8.895629627136483,8.895629627136483
24898105,267115,78090,100835,49.0,Ordering Positive Decimals,1,7941,7941,ordering positive decimal,5,4,0,0.7415730337078652,20,1.0,8.979920411691197,8.979920411691197
24898105,267115,78090,100835,50.0,Ordering Fractions,1,7941,7941,ordering fraction,10,9,0,0.8119834710743802,21,1.0,8.979920411691197,8.979920411691197
22401890,264426,78092,94781,166.0,Algebraic Solving,0,44615,139411,algebraic solving,1,0,0,0.48,1,0.6138370626120444,10.70584781806939,11.845188856817387
22402031,264426,78092,94807,166.0,Algebraic Solving,1,51152,51152,algebraic solving,2,0,1,0.44,2,0.0,10.842576420686262,10.842576420686262
22578831,264622,78092,88909,25.0,Complementary and Supplementary Angles,1,90573,90573,complementary supplementary angle,1,0,0,0.4868421052631579,3,0.5,11.41392247512822,11.41392247512822
24849398,267115,78092,101985,49.0,Ordering Positive Decimals,0,37440,37456,ordering positive decimal,1,0,0,0.7443820224719101,4,0.6666666666666666,10.530521639636548,10.530948887366618
24849398,267115,78092,101985,50.0,Ordering Fractions,0,37440,37456,ordering fraction,1,0,0,0.8140495867768595,5,0.5,10.530521639636548,10.530948887366618
24849827,267115,78092,98964,49.0,Ordering Positive Decimals,1,35512,35512,ordering positive decimal,2,0,1,0.7415730337078652,6,0.4,10.477654105612782,10.477654105612782
24849827,267115,78092,98964,50.0,Ordering Fractions,1,35512,35512,ordering fraction,2,0,1,0.8119834710743802,7,0.5,10.477654105612782,10.477654105612782
24850013,267115,78092,100835,49.0,Ordering Positive Decimals,1,25464,25464,ordering positive decimal,3,1,1,0.7415730337078652,8,0.5714285714285714,10.145060239318704,10.145060239318704
24850013,267115,78092,100835,50.0,Ordering Fractions,1,25464,25464,ordering fraction,3,1,1,0.8119834710743802,9,0.625,10.145060239318704,10.145060239318704
24850127,267115,78092,101721,49.0,Ordering Positive Decimals,1,22040,22040,ordering positive decimal,4,2,1,0.7415730337078652,10,0.6666666666666666,10.000659634288388,10.000659634288388
24850127,267115,78092,101721,50.0,Ordering Fractions,1,22040,22040,ordering fraction,4,2,1,0.8119834710743802,11,0.7,10.000659634288388,10.000659634288388
24850241,267115,78092,99449,49.0,Ordering Positive Decimals,1,22050,22050,ordering positive decimal,5,3,1,0.7415730337078652,12,0.7272727272727273,10.001113231320568,10.001113231320568
24850241,267115,78092,99449,50.0,Ordering Fractions,1,22050,22050,ordering fraction,5,3,1,0.8119834710743802,13,0.75,10.001113231320568,10.001113231320568
24850335,267115,78092,100868,49.0,Ordering Positive Decimals,1,6522,6522,ordering positive decimal,6,4,1,0.7415730337078652,14,0.7692307692307693,8.783089671796096,8.783089671796096
24850335,267115,78092,100868,50.0,Ordering Fractions,1,6522,6522,ordering fraction,6,4,1,0.8119834710743802,15,0.7857142857142857,8.783089671796096,8.783089671796096
24850400,267116,78092,97623,311.0,Equation Solving Two or Fewer Steps,1,27727,27727,equation solving two fewer step,1,0,0,0.606473594548552,16,0.8,10.230198011955387,10.230198011955387
24850545,267116,78092,97647,311.0,Equation Solving Two or Fewer Steps,1,24480,24480,equation solving two fewer step,2,1,0,0.606473594548552,17,0.8125,10.10565258546514,10.10565258546514
24850666,267116,78092,97715,311.0,Equation Solving Two or Fewer Steps,0,26673,172329,equation solving two fewer step,3,2,0,0.6073253833049403,18,0.8235294117647058,10.19144458718234,12.057166522275622
24851475,267116,78092,97627,311.0,Equation Solving Two or Fewer Steps,1,31611,31611,equation solving two fewer step,4,2,1,0.606473594548552,19,0.7777777777777778,10.361292074324865,10.361292074324865
24851670,267116,78092,97551,311.0,Equation Solving Two or Fewer Steps,0,20513,20528,equation solving two fewer step,5,3,1,0.6073253833049403,20,0.7894736842105263,9.928862858867356,9.929593799620607
24851773,267116,78092,97552,311.0,Equation Solving Two or Fewer Steps,1,18100,18100,equation solving two fewer step,6,3,2,0.606473594548552,21,0.75,9.803722464346553,9.803722464346553
24851867,267116,78092,97553,311.0,Equation Solving Two or Fewer Steps,1,16401,16401,equation solving two fewer step,7,4,2,0.606473594548552,22,0.7619047619047619,9.705158557596356,9.705158557596356
24851943,267116,78092,97554,311.0,Equation Solving Two or Fewer Steps,0,15692,27406,equation solving two fewer step,8,5,2,0.6073253833049403,23,0.7727272727272727,9.66097003203872,10.218553734200675
24852015,267116,78092,97735,311.0,Equation Solving Two or Fewer Steps,1,22536,22536,equation solving two fewer step,9,5,3,0.606473594548552,24,0.7391304347826086,10.022913682018666,10.022913682018666
24852088,267116,78092,97671,311.0,Equation Solving Two or Fewer Steps,1,19176,19176,equation solving two fewer step,10,6,3,0.606473594548552,25,0.75,9.861466923273516,9.861466923273516
24852137,267116,78092,97599,311.0,Equation Solving Two or Fewer Steps,1,27561,27561,equation solving two fewer step,11,7,3,0.606473594548552,26,0.76,10.22419329143509,10.22419329143509
24852238,267116,78092,97707,311.0,Equation Solving Two or Fewer Steps,1,18255,18255,equation solving two fewer step,12,8,3,0.606473594548552,27,0.7692307692307693,9.812249072101856,9.812249072101856
24852278,267116,78092,97763,311.0,Equation Solving Two or Fewer Steps,1,24862,24862,equation solving two fewer step,13,9,3,0.606473594548552,28,0.7777777777777778,10.121136033568359,10.121136033568359
24852429,267045,78092,97852,50.0,Ordering Fractions,1,10882,10882,ordering fraction,7,5,1,0.8119834710743802,29,0.7857142857142857,9.294957217696062,9.294957217696062
24852488,267045,78092,97924,50.0,Ordering Fractions,0,12756,12772,ordering fraction,8,6,1,0.8140495867768595,30,0.7931034482758621,9.45383541953829,9.455088847042777
24852626,267045,78092,97856,50.0,Ordering Fractions,1,11236,11236,ordering fraction,9,6,2,0.8119834710743802,31,0.7666666666666667,9.326967183907902,9.326967183907902
24852677,267045,78092,97836,50.0,Ordering Fractions,1,22198,22198,ordering fraction,10,7,2,0.8119834710743802,32,0.7741935483870968,10.007802521800768,10.007802521800768
24852809,267045,78092,97880,50.0,Ordering Fractions,1,34445,34445,ordering fraction,11,8,2,0.8119834710743802,33,0.78125,10.447148159395692,10.447148159395692
24852961,267045,78092,97900,50.0,Ordering Fractions,1,11047,11047,ordering fraction,12,9,2,0.8119834710743802,34,0.7878787878787878,9.310004695089129,9.310004695089129
24853013,267045,78092,97828,50.0,Ordering Fractions,1,22303,22303,ordering fraction,13,10,2,0.8119834710743802,35,0.7941176470588235,10.012521313560251,10.012521313560251
20544812,262439,78166,84789,58.0,Addition Whole Numbers,1,39621,39621,addition whole number,1,0,0,0.7579365079365079,1,0.6138370626120444,10.587139798534272,10.587139798534272
20544812,262439,78166,84789,85.0,Absolute Value,1,39621,39621,absolute value,1,0,0,0.7158081705150977,2,1.0,10.587139798534272,10.587139798534272
20544824,262439,78166,85482,74.0,Subtraction Whole Numbers,1,22491,22491,subtraction whole number,1,0,0,0.6244725738396625,3,1.0,10.020914969412093,10.020914969412093
20544824,262439,78166,85482,85.0,Absolute Value,1,22491,22491,absolute value,2,1,0,0.7158081705150977,4,1.0,10.020914969412093,10.020914969412093
20544836,262439,78166,85340,85.0,Absolute Value,1,8328,8328,absolute value,3,2,0,0.7158081705150977,5,1.0,9.02749867993534,9.02749867993534
20544846,262439,78166,85343,85.0,Absolute Value,1,11971,11971,absolute value,4,3,0,0.7158081705150977,6,1.0,9.390325868972589,9.390325868972589
20544856,262439,78166,85339,85.0,Absolute Value,1,4454,4454,absolute value,5,4,0,0.7158081705150977,7,1.0,8.40178233990491,8.40178233990491
20544867,262440,78166,54007,278.0,Addition and Subtraction Positive Decimals,1,113839,113839,addition subtraction positive decimal,1,0,0,0.37462235649546827,8,1.0,11.642549232763734,11.642549232763734
21000364,262440,78166,53987,278.0,Addition and Subtraction Positive Decimals,1,35263,35263,addition subtraction positive decimal,2,1,0,0.37462235649546827,9,1.0,10.470617892512585,10.470617892512585
21047912,262440,78166,54466,279.0,Multiplication and Division Integers,1,14730,14730,multiplication division integer,1,0,0,0.7894736842105263,10,1.0,9.597709395814938,9.597709395814938
21047953,262440,78166,53999,278.0,Addition and Subtraction Positive Decimals,1,40447,40447,addition subtraction positive decimal,3,2,0,0.37462235649546827,11,1.0,10.60777247750653,10.60777247750653
21047989,262440,78166,90323,279.0,Multiplication and Division Integers,1,17638,17638,multiplication division integer,2,1,0,0.7894736842105263,12,1.0,9.777867638611477,9.777867638611477
21048073,262840,78166,51056,310.0,Order of Operations All,0,99519,99598,order operation,1,0,0,0.5810055865921788,13,1.0,11.508113907973007,11.508907403361643
21048181,262840,78166,51057,310.0,Order of Operations All,0,176954,792553,order operation,2,0,1,0.5810055865921788,14,0.9230769230769231,12.083650741944053,13.583015921213493
21048452,262848,78166,51007,310.0,Order of Operations All,0,118737,256108,order operation,3,0,2,0.5810055865921788,15,0.8571428571428571,11.684674664159148,12.453358414092584
21048993,262848,78166,50997,310.0,Order of Operations All,1,46295,46295,order operation,4,0,3,0.5754189944134078,16,0.8,10.742810843253675,10.742810843253675
21049071,262848,78166,51012,310.0,Order of Operations All,1,70108,70108,order operation,5,1,3,0.5754189944134078,17,0.8125,11.157806452798765,11.157806452798765
21049143,262848,78166,51002,310.0,Order of Operations All,1,55715,55715,order operation,6,2,3,0.5754189944134078,18,0.8235294117647058,10.928022637807922,10.928022637807922
21049204,262848,78166,88993,163.0,Absolute Value,0,37245,70584,absolute value,6,5,0,0.7175843694493783,19,0.8333333333333334,10.52529983549145,11.1645729363183
21049312,262848,78166,51174,309.0,"Order of Operations +,-,/,* () positive reals",1,27291,27291,order operation positive real,1,0,0,0.54,20,0.7894736842105263,10.214348897935315,10.214348897935315
21049354,262848,78166,88855,163.0,Absolute Value,1,52941,52941,absolute value,7,5,1,0.7158081705150977,21,0.8,10.8769522536848,10.8769522536848
21264135,262840,78166,51058,310.0,Order of Operations All,1,7938,7938,order operation,7,3,3,0.5754189944134078,22,0.8095238095238095,8.979542601725113,8.979542601725113
21264154,262840,78166,51059,310.0,Order of Operations All,1,42872,42872,order operation,8,4,3,0.5754189944134078,23,0.8181818181818182,10.665997536149904,10.665997536149904
21264319,262840,78166,51100,310.0,Order of Operations All,0,279715,279729,order operation,9,5,3,0.5810055865921788,24,0.8260869565217391,12.541530081701257,12.541580131214536
21265731,262840,78166,51101,310.0,Order of Operations All,1,13434,13434,order operation,10,5,4,0.5754189944134078,25,0.7916666666666666,9.505618521049591,9.505618521049591
21265878,262840,78166,51102,310.0,Order of Operations All,1,7885,7885,order operation,11,6,4,0.5754189944134078,26,0.8,8.972844314437573,8.972844314437573
21265949,262840,78166,51103,310.0,Order of Operations All,0,66202,162325,order operation,12,7,4,0.5810055865921788,27,0.8076923076923077,11.100481058118849,11.99736193783823
21267420,262840,78166,51044,310.0,Order of Operations All,1,424292,424292,order operation,13,7,5,0.5754189944134078,28,0.7777777777777778,12.958179533293308,12.958179533293308
21272945,262840,78166,51016,310.0,Order of Operations All,1,81468,81468,order operation,14,8,5,0.5754189944134078,29,0.7857142857142857,11.307977858772501,11.307977858772501
21274130,262840,78166,51064,310.0,Order of Operations All,1,103429,103429,order operation,15,9,5,0.5754189944134078,30,0.7931034482758621,11.546650334371849,11.546650334371849
21275390,262840,78166,51120,310.0,Order of Operations All,1,146807,146807,order operation,16,10,5,0.5754189944134078,31,0.8,11.896880889590511,11.896880889590511
21277177,262840,78166,51068,310.0,Order of Operations All,1,66435,66435,order operation,17,11,5,0.5754189944134078,32,0.8064516129032258,11.10399435721889,11.10399435721889
21278381,262848,78166,51162,309.0,"Order of Operations +,-,/,* () positive reals",1,23826,23826,order operation positive real,2,1,0,0.54,33,0.8125,10.07857467043465,10.07857467043465
21278793,262848,78166,50983,310.0,Order of Operations All,1,46168,46168,order operation,18,12,5,0.5754189944134078,34,0.8181818181818182,10.740063856180488,10.740063856180488
21279253,262848,78166,51168,309.0,"Order of Operations +,-,/,* () positive reals",1,18531,18531,order operation positive real,3,2,0,0.54,35,0.8235294117647058,9.827254246536539,9.827254246536539
21681343,263256,78166,86455,280.0,Addition and Subtraction Fractions,1,536511,536511,addition subtraction fraction,1,0,0,0.5420673076923077,36,0.8285714285714286,13.19284420799753,13.19284420799753
21681833,263256,78166,86779,67.0,Multiplication Fractions,1,234147,234147,multiplication fraction,1,0,0,0.5492424242424242,37,0.8333333333333334,12.363708673042003,12.363708673042003
21682050,263256,78166,87082,61.0,Division Fractions,1,38186,38186,division fraction,1,0,0,0.5384615384615384,38,0.8378378378378378,10.550250422538545,10.550250422538545
21682078,263256,78166,86778,67.0,Multiplication Fractions,1,110006,110006,multiplication fraction,2,1,0,0.5492424242424242,39,0.8421052631578947,11.608299279113481,11.608299279113481
21682135,263256,78166,87032,61.0,Division Fractions,1,100866,100866,division fraction,2,1,0,0.5384615384615384,40,0.8461538461538461,11.521558096355486,11.521558096355486
22347213,264273,78166,94771,166.0,Algebraic Solving,0,242722,809832,algebraic solving,1,0,0,0.48,41,0.85,12.399676154426873,13.604583332552574
22710681,264273,78166,94808,166.0,Algebraic Solving,1,102174,102174,algebraic solving,2,0,1,0.44,42,0.8292682926829268,11.534442308432478,11.534442308432478
23075247,265454,78166,13152,204.0,Percents,1,708857,708857,percent,1,0,0,0.4476987447698745,43,0.8333333333333334,13.471410503367682,13.471410503367682
23075684,265454,78166,2218,77.0,Finding Percents,1,254123,254123,finding percent,1,0,0,0.3561643835616438,44,0.8372093023255814,12.445577615851581,12.445577615851581
23075752,265454,78166,97357,47.0,Conversion of Fraction Decimals Percents,1,39488,39488,conversion fraction decimal percent,1,0,0,0.649155722326454,45,0.8409090909090909,10.583777431093518,10.583777431093518
24667962,266952,78166,97715,311.0,Equation Solving Two or Fewer Steps,1,117777,117777,equation solving two fewer step,1,0,0,0.606473594548552,46,0.8444444444444444,11.676556775542704,11.676556775542704
24670450,266952,78166,97707,311.0,Equation Solving Two or Fewer Steps,1,92604,92604,equation solving two fewer step,2,1,0,0.606473594548552,47,0.8478260869565217,11.436098414856902,11.436098414856902
24670713,266952,78166,97683,311.0,Equation Solving Two or Fewer Steps,1,38032,38032,equation solving two fewer step,3,2,0,0.606473594548552,48,0.851063829787234,10.546209482901759,10.546209482901759
24671528,266964,78166,99449,49.0,Ordering Positive Decimals,0,171149,171164,ordering positive decimal,1,0,0,0.7443820224719101,49,0.8541666666666666,12.050295643958332,12.05038328253689
24671528,266964,78166,99449,50.0,Ordering Fractions,0,171149,171164,ordering fraction,1,0,0,0.8140495867768595,50,0.8367346938775511,12.050295643958332,12.05038328253689
24672387,266964,78166,101619,49.0,Ordering Positive Decimals,0,307406,307467,ordering positive decimal,2,0,1,0.7443820224719101,51,0.82,12.635927881460415,12.636126295772916
24672387,266964,78166,101619,50.0,Ordering Fractions,0,307406,307467,ordering fraction,2,0,1,0.8140495867768595,52,0.803921568627451,12.635927881460415,12.636126295772916
26622764,266964,78166,101770,49.0,Ordering Positive Decimals,1,43288,43288,ordering positive decimal,3,0,2,0.7415730337078652,53,0.7884615384615384,10.675653840146117,10.675653840146117
26622764,266964,78166,101770,50.0,Ordering Fractions,1,43288,43288,ordering fraction,3,0,2,0.8119834710743802,54,0.7924528301886793,10.675653840146117,10.675653840146117
26622788,266964,78166,100999,49.0,Ordering Positive Decimals,0,88586,88615,ordering positive decimal,4,1,2,0.7443820224719101,55,0.7962962962962963,11.39174039896543,11.39206770719677
26622788,266964,78166,100999,50.0,Ordering Fractions,0,88586,88615,ordering fraction,4,1,2,0.8140495867768595,56,0.7818181818181819,11.39174039896543,11.39206770719677
26622814,266964,78166,98931,49.0,Ordering Positive Decimals,0,187583,187641,ordering positive decimal,5,1,3,0.7443820224719101,57,0.7678571428571429,12.141982024070565,12.142291171093754
26622814,266964,78166,98931,50.0,Ordering Fractions,0,187583,187641,ordering fraction,5,1,3,0.8140495867768595,58,0.7543859649122807,12.141982024070565,12.142291171093754
26622907,267954,78166,108000,312.0,Equation Solving More Than Two Steps,0,506512,506543,equation solving two step,1,0,0,0.7357512953367875,59,0.7413793103448276,13.135305268679112,13.135366469578981
26623087,267954,78166,108001,312.0,Equation Solving More Than Two Steps,1,10736,10736,equation solving two step,2,0,1,0.7305699481865285,60,0.7288135593220338,9.281450999434135,9.281450999434135
26623101,267954,78166,108137,312.0,Equation Solving More Than Two Steps,1,110057,110057,equation solving two step,3,1,1,0.7305699481865285,61,0.7333333333333333,11.608762778542406,11.608762778542406
26623193,267954,78166,107925,312.0,Equation Solving More Than Two Steps,0,6003758,6003817,equation solving two step,4,2,1,0.7357512953367875,62,0.7377049180327869,15.607896331023133,15.607906158151454
26625902,267954,78166,107927,312.0,Equation Solving More Than Two Steps,1,4027,4027,equation solving two step,5,2,2,0.7305699481865285,63,0.7258064516129032,8.301025253838453,8.301025253838453
26625905,267954,78166,107928,312.0,Equation Solving More Than Two Steps,1,4776,4776,equation solving two step,6,3,2,0.7305699481865285,64,0.7301587301587301,8.471568013389962,8.471568013389962
26625908,267954,78166,107929,312.0,Equation Solving More Than Two Steps,1,1933,1933,equation solving two step,7,4,2,0.7305699481865285,65,0.734375,7.56734567601324,7.56734567601324
29006045,270864,78166,89681,75.0,Square Root,1,33493,33493,square root,1,0,0,0.7384615384615385,66,0.7384615384615385,10.419121597294424,10.419121597294424
29006084,270864,78166,89677,75.0,Square Root,1,5973,5973,square root,2,1,0,0.7384615384615385,67,0.7424242424242424,8.695171998776056,8.695171998776056
29006108,270864,78166,89591,75.0,Square Root,1,6572,6572,square root,3,2,0,0.7384615384615385,68,0.746268656716418,8.790725628263576,8.790725628263576
29006131,270864,78166,89671,75.0,Square Root,1,8459,8459,square root,4,3,0,0.7384615384615385,69,0.75,9.04310445260027,9.04310445260027
29006176,270865,78166,88198,86.0,Exponents,1,5604,5604,exponent,1,0,0,0.7579250720461095,70,0.7536231884057971,8.63141433550626,8.63141433550626
29006193,270865,78166,88254,86.0,Exponents,0,5857,25086,exponent,2,1,0,0.760806916426513,71,0.7571428571428571,8.675563527387679,10.130105062661839
29006230,270865,78166,88207,86.0,Exponents,1,23144,23144,exponent,3,1,1,0.7579250720461095,72,0.7464788732394366,10.04953405346537,10.04953405346537
29006262,270865,78166,88399,86.0,Exponents,1,13210,13210,exponent,4,2,1,0.7579250720461095,73,0.75,9.488805094878353,9.488805094878353
29006276,270865,78166,88284,86.0,Exponents,1,16453,16453,exponent,5,3,1,0.7579250720461095,74,0.7534246575342466,9.708323887728875,9.708323887728875
29006289,270865,78166,88275,86.0,Exponents,1,14979,14979,exponent,6,4,1,0.7579250720461095,75,0.7567567567567568,9.61447125707121,9.61447125707121
29006309,270866,78166,88477,54.0,Rounding,1,14864,14864,rounding,1,0,0,0.6578947368421053,76,0.76,9.606764735432199,9.606764735432199
29006324,270866,78166,88479,54.0,Rounding,1,8508,8508,rounding,2,1,0,0.6578947368421053,77,0.7631578947368421,9.048879705849558,9.048879705849558
29006331,270866,78166,88432,54.0,Rounding,1,6398,6398,rounding,3,2,0,0.6578947368421053,78,0.7662337662337663,8.76389700713946,8.76389700713946
29006338,270866,78166,88424,54.0,Rounding,1,8945,8945,rounding,4,3,0,0.6578947368421053,79,0.7692307692307693,9.098961783992793,9.098961783992793
29006357,270868,78166,58768,86.0,Exponents,1,57542,57542,exponent,7,5,1,0.7579250720461095,80,0.7721518987341772,10.960287773389798,10.960287773389798
29006376,270868,78166,51601,86.0,Exponents,1,18933,18933,exponent,8,6,1,0.7579250720461095,81,0.775,9.848714526688836,9.848714526688836
29006381,270868,78166,58786,86.0,Exponents,1,41466,41466,exponent,9,7,1,0.7579250720461095,82,0.7777777777777778,10.632653209172005,10.632653209172005
29006396,270868,78166,51572,86.0,Exponents,1,47109,47109,exponent,10,8,1,0.7579250720461095,83,0.7804878048780488,10.760240571694087,10.760240571694087
29006428,270867,78166,80818,75.0,Square Root,1,124270,124270,square root,5,4,0,0.7384615384615385,84,0.7831325301204819,11.73021994376211,11.73021994376211
29006471,270867,78166,80830,75.0,Square Root,1,8553,8553,square root,6,5,0,0.7384615384615385,85,0.7857142857142857,9.054154288786854,9.054154288786854
29006479,270867,78166,80706,75.0,Square Root,0,12152,12189,square root,7,6,0,0.7461538461538462,86,0.788235294117647,9.4053313318708,9.408371222475317
29006537,270867,78166,80702,75.0,Square Root,1,24991,24991,square root,8,6,1,0.7384615384615385,87,0.7790697674418605,10.126311052639412,10.126311052639412
29006559,270867,78166,80670,75.0,Square Root,0,8119,8155,square root,9,7,1,0.7461538461538462,88,0.7816091954022989,9.002085433155724,9.006509131694346
29006593,270867,78166,80678,75.0,Square Root,1,30506,30506,square root,10,7,2,0.7384615384615385,89,0.7727272727272727,10.325711444459246,10.325711444459246
29006629,270867,78166,80686,75.0,Square Root,1,6980,6980,square root,11,8,2,0.7384615384615385,90,0.7752808988764045,8.850947451970402,8.850947451970402
