order_id,assignment_id,user_id,problem_id,skill_id,skill_name,correct,attempt_count,hint_count,hint_total,ms_first_response,overlap_time,clean_skill_name
27939179,266586,72327,88518,276.0,Multiplication and Division Positive Decimals,1,1,0,4,3781,3781,multiplication division positive decimal
27939502,266587,72327,85907,47.0,Conversion of Fraction Decimals Percents,0,3,3,3,20952,69217,conversion fraction decimal percent
27939692,266587,72327,85925,47.0,Conversion of Fraction Decimals Percents,0,2,0,3,12453,14813,conversion fraction decimal percent
27939750,266587,72327,86051,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,9219,9219,conversion fraction decimal percent
27939803,266587,72327,85932,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,9890,9890,conversion fraction decimal percent
27939839,266587,72327,85927,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,8468,8468,conversion fraction decimal percent
27939949,266588,72327,85884,47.0,Conversion of Fraction Decimals Percents,0,3,2,3,14359,29000,conversion fraction decimal percent
27940178,267032,72327,53264,51.0,Ordering Integers,1,1,0,3,10124,10124,ordering integer
27940240,267032,72327,53285,51.0,Ordering Integers,1,1,0,3,5359,5359,ordering integer
27940309,267033,72327,52921,49.0,Ordering Positive Decimals,1,1,0,0,5671,5671,ordering positive decimal
27940348,267033,72327,52987,49.0,Ordering Positive Decimals,1,1,0,0,3360,3360,ordering positive decimal
27940450,267034,72327,66518,49.0,Ordering Positive Decimals,1,1,0,0,8140,8140,ordering positive decimal
27940495,267034,72327,66338,49.0,Ordering Positive Decimals,1,1,0,0,6328,6328,ordering positive decimal
27940623,267031,72327,66708,51.0,Ordering Integers,1,1,0,0,3219,3219,ordering integer
27940634,267031,72327,66687,51.0,Ordering Integers,1,1,0,3,3672,3672,ordering integer
27940710,267038,72327,79018,51.0,Ordering Integers,0,3,0,4,59967,68076,ordering integer
27940710,267038,72327,79018,53.0,Ordering Real Numbers,0,3,0,4,59967,68076,ordering real number
27940710,267038,72327,79018,75.0,Square Root,0,3,0,4,59967,68076,square root
27941331,267528,72327,86827,79.0,Proportion,1,1,0,3,48030,48030,proportion
27941484,267528,72327,86705,79.0,Proportion,1,1,0,3,24437,24437,proportion
27941730,267527,72327,71389,79.0,Proportion,1,1,0,4,30250,30250,proportion
27941820,267527,72327,71398,79.0,Proportion,1,1,0,4,14015,14015,proportion
27941892,267526,72327,87278,79.0,Proportion,1,1,0,5,20265,20265,proportion
27941939,267526,72327,87348,79.0,Proportion,1,1,0,5,19421,19421,proportion
27942071,267519,72327,86223,65.0,Least Common Multiple,0,3,0,4,32078,82108,least common multiple
27942331,267519,72327,86202,65.0,Least Common Multiple,0,4,4,4,91185,232010,least common multiple
21166091,220669,74704,49056,10.0,Table,1,1,0,0,66550,66550,table
21166091,220669,74704,49056,12.0,Mean,1,1,0,0,66550,66550,mean
21166318,220669,74704,49052,10.0,Table,1,1,0,0,41677,41677,table
21166318,220669,74704,49052,12.0,Mean,1,1,0,0,41677,41677,mean
21447122,263315,74704,54055,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,39570,39570,addition subtraction positive decimal
21447414,263316,74704,58825,280.0,Addition and Subtraction Fractions,1,1,0,3,16713,16713,addition subtraction fraction
21447563,263321,74704,54244,279.0,Multiplication and Division Integers,1,1,0,0,16247,16247,multiplication division integer
22839974,220671,74704,56928,10.0,Table,0,1,0,0,16629,16707,table
22839974,220671,74704,56928,15.0,Range,0,1,0,0,16629,16707,range
22840011,220671,74704,56949,10.0,Table,1,1,0,0,18870,18870,table
22840011,220671,74704,56949,15.0,Range,1,1,0,0,18870,18870,range
22840034,220671,74704,56916,10.0,Table,1,1,0,0,13660,13660,table
22840034,220671,74704,56916,15.0,Range,1,1,0,0,13660,13660,range
22840047,220671,74704,56898,10.0,Table,1,1,0,0,11320,11320,table
22840047,220671,74704,56898,15.0,Range,1,1,0,0,11320,11320,range
30538444,220715,74704,54172,279.0,Multiplication and Division Integers,1,1,0,0,53911,53911,multiplication division integer
30538759,220676,74704,107890,312.0,Equation Solving More Than Two Steps,0,1,0,0,202729,202864,equation solving two step
30539316,220676,74704,107892,312.0,Equation Solving More Than Two Steps,1,1,0,0,50952,50952,equation solving two step
30539351,220676,74704,107893,312.0,Equation Solving More Than Two Steps,1,1,0,0,24098,24098,equation solving two step
30539383,220676,74704,107894,312.0,Equation Solving More Than Two Steps,1,1,0,0,34431,34431,equation solving two step
30539437,220676,74704,108293,312.0,Equation Solving More Than Two Steps,0,1,0,0,298024,298139,equation solving two step
30539807,220676,74704,108295,312.0,Equation Solving More Than Two Steps,1,1,0,0,191876,191876,equation solving two step
30539958,220676,74704,108296,312.0,Equation Solving More Than Two Steps,1,1,0,0,14748,14748,equation solving two step
30539965,220676,74704,108297,312.0,Equation Solving More Than Two Steps,1,1,0,0,47818,47818,equation solving two step
30540042,220676,74704,108258,312.0,Equation Solving More Than Two Steps,1,1,0,0,452280,452280,equation solving two step
30540967,220676,74704,107895,312.0,Equation Solving More Than Two Steps,0,1,0,0,213662,213778,equation solving two step
30541550,220676,74704,107896,312.0,Equation Solving More Than Two Steps,1,1,0,0,200429,200429,equation solving two step
30609953,232359,74704,74574,17.0,Probability of Two Distinct Events,1,1,0,5,505425,505425,probability two distinct event
30613241,232359,74704,74563,17.0,Probability of Two Distinct Events,1,1,0,5,109216,109216,probability two distinct event
30681971,232368,74704,76331,297.0,Area Trapezoid,1,1,0,0,486036,486036,area trapezoid
30683090,232367,74704,75636,39.0,Area Circle,0,6,4,5,257698,395020,area circle
30683505,232367,74704,75678,39.0,Area Circle,1,1,0,4,36058,36058,area circle
30683515,232367,74704,75672,39.0,Area Circle,0,2,0,4,43314,97927,area circle
30683551,232367,74704,75671,39.0,Area Circle,1,1,0,0,16815,16815,area circle
30683566,232367,74704,75658,39.0,Area Circle,1,1,0,5,33375,33375,area circle
30683580,232367,74704,75717,39.0,Area Circle,1,1,0,5,65358,65358,area circle
30788056,232370,74704,77444,294.0,Area Irregular Figure,0,0,0,0,161846,161846,area irregular figure
30788213,232370,74704,77445,294.0,Area Irregular Figure,1,1,0,3,38026,38026,area irregular figure
30788246,232370,74704,77446,294.0,Area Irregular Figure,0,2,0,4,31075,94170,area irregular figure
30788356,232370,74704,77447,294.0,Area Irregular Figure,1,1,0,3,67494,67494,area irregular figure
30788450,232370,74704,77536,294.0,Area Irregular Figure,1,1,0,0,117928,117928,area irregular figure
30788671,232370,74704,77520,294.0,Area Irregular Figure,0,1,0,0,45057,45161,area irregular figure
30788734,232370,74704,77521,294.0,Area Irregular Figure,1,1,0,3,42310,42310,area irregular figure
30788778,232370,74704,77522,294.0,Area Irregular Figure,1,1,0,4,14025,14025,area irregular figure
30788788,232370,74704,77523,294.0,Area Irregular Figure,1,1,0,3,20704,20704,area irregular figure
30788821,232370,74704,77540,294.0,Area Irregular Figure,1,1,0,0,40640,40640,area irregular figure
30788931,232370,74704,77528,294.0,Area Irregular Figure,1,1,0,0,100325,100325,area irregular figure
30789135,232370,74704,77440,294.0,Area Irregular Figure,1,1,0,0,44272,44272,area irregular figure
30789714,263294,74704,54003,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,23484,23484,addition subtraction positive decimal
30789903,263291,74704,58807,280.0,Addition and Subtraction Fractions,1,1,0,3,75085,75085,addition subtraction fraction
30790378,232365,74704,75598,40.0,Circumference ,1,1,0,0,417727,417727,circumference
30863045,263302,74704,84889,277.0,Addition and Subtraction Integers,1,1,0,4,150867,150867,addition subtraction integer
30863590,263299,74704,89989,279.0,Multiplication and Division Integers,0,1,0,0,80490,80587,multiplication division integer
30863777,263299,74704,90127,279.0,Multiplication and Division Integers,1,1,0,0,28003,28003,multiplication division integer
30863824,263299,74704,90227,279.0,Multiplication and Division Integers,1,1,0,4,28657,28657,multiplication division integer
30863843,263299,74704,90151,279.0,Multiplication and Division Integers,1,1,0,5,16995,16995,multiplication division integer
30863937,263293,74704,54181,279.0,Multiplication and Division Integers,1,1,0,0,91153,91153,multiplication division integer
30864127,263298,74704,89893,277.0,Addition and Subtraction Integers,1,1,0,3,16030,16030,addition subtraction integer
30864184,263303,74704,89946,277.0,Addition and Subtraction Integers,1,1,0,2,91509,91509,addition subtraction integer
30864420,263304,74704,60025,54.0,Rounding,1,1,0,0,254583,254583,rounding
30864984,263296,74704,49263,58.0,Addition Whole Numbers,1,1,0,4,29970,29970,addition whole number
30865052,263296,74704,49264,58.0,Addition Whole Numbers,1,1,0,4,28205,28205,addition whole number
30865128,263296,74704,49290,58.0,Addition Whole Numbers,1,1,0,4,17737,17737,addition whole number
30865165,263296,74704,49265,58.0,Addition Whole Numbers,1,1,0,4,42562,42562,addition whole number
30865239,263296,74704,49269,58.0,Addition Whole Numbers,1,1,0,4,17159,17159,addition whole number
30865355,263297,74704,53864,277.0,Addition and Subtraction Integers,1,1,0,3,14976,14976,addition subtraction integer
35223223,220717,74704,54611,279.0,Multiplication and Division Integers,1,1,0,5,27588,27588,multiplication division integer
35223259,220678,74704,55013,322.0,Write Linear Equation from Ordered Pairs,1,1,0,6,251987,251987,write linear equation ordered pair
35223472,270545,74704,85794,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,18153,18153,conversion fraction decimal percent
35223519,270546,74704,85967,47.0,Conversion of Fraction Decimals Percents,0,2,0,3,16041,29262,conversion fraction decimal percent
35223534,270546,74704,85904,47.0,Conversion of Fraction Decimals Percents,0,2,0,3,14492,22880,conversion fraction decimal percent
35223559,270546,74704,85940,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,9140,9140,conversion fraction decimal percent
35223580,270546,74704,85907,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,9817,9817,conversion fraction decimal percent
35223596,270546,74704,85906,47.0,Conversion of Fraction Decimals Percents,1,1,0,3,9532,9532,conversion fraction decimal percent
35223638,270547,74704,61110,47.0,Conversion of Fraction Decimals Percents,0,4,0,5,12726,37568,conversion fraction decimal percent
35223656,270547,74704,61095,47.0,Conversion of Fraction Decimals Percents,0,2,0,5,12665,18295,conversion fraction decimal percent
35223678,270547,74704,61107,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,8726,8726,conversion fraction decimal percent
35223686,270547,74704,61103,47.0,Conversion of Fraction Decimals Percents,0,2,0,5,11430,25497,conversion fraction decimal percent
35223699,270547,74704,61091,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,7511,7511,conversion fraction decimal percent
35223728,270544,74704,84932,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,258731,258731,conversion fraction decimal percent
35223750,270544,74704,84919,47.0,Conversion of Fraction Decimals Percents,1,1,0,5,10422,10422,conversion fraction decimal percent
35223756,270544,74704,84728,47.0,Conversion of Fraction Decimals Percents,1,1,0,2,11243,11243,conversion fraction decimal percent
35223766,270542,74704,49283,58.0,Addition Whole Numbers,1,1,0,4,23922,23922,addition whole number
35223775,270542,74704,49261,58.0,Addition Whole Numbers,1,1,0,4,21018,21018,addition whole number
35223782,270542,74704,49267,58.0,Addition Whole Numbers,1,1,0,4,17778,17778,addition whole number
35223790,270542,74704,49285,58.0,Addition Whole Numbers,1,1,0,4,16990,16990,addition whole number
35223796,270542,74704,49289,58.0,Addition Whole Numbers,1,1,0,4,21810,21810,addition whole number
35223882,270537,74704,85310,74.0,Subtraction Whole Numbers,1,1,0,0,17602,17602,subtraction whole number
35223882,270537,74704,85310,85.0,Absolute Value,1,1,0,0,17602,17602,absolute value
35223892,270556,74704,108993,77.0,Finding Percents,0,1,0,0,28704,28721,finding percent
35223905,270556,74704,108912,77.0,Finding Percents,1,1,0,0,22005,22005,finding percent
35223912,270556,74704,108936,77.0,Finding Percents,1,1,0,0,20650,20650,finding percent
35223924,270556,74704,108963,77.0,Finding Percents,1,1,0,0,26395,26395,finding percent
35223952,270584,74704,88434,54.0,Rounding,1,1,0,4,6829,6829,rounding
35223972,271634,74704,86482,46.0,Calculations with Similar Figures,1,1,0,4,10811,10811,calculation similar figure
35223984,271634,74704,94985,46.0,Calculations with Similar Figures,1,1,0,4,21856,21856,calculation similar figure
35224000,271634,74704,94984,46.0,Calculations with Similar Figures,1,1,0,4,15863,15863,calculation similar figure
35224012,271634,74704,94992,46.0,Calculations with Similar Figures,1,1,0,4,51733,51733,calculation similar figure
35224028,271634,74704,94979,46.0,Calculations with Similar Figures,1,1,0,4,17407,17407,calculation similar figure
35224057,270580,74704,71362,70.0,Percent Of,1,1,0,5,31007,31007,percent
35224083,270541,74704,53799,280.0,Addition and Subtraction Fractions,1,1,0,3,21907,21907,addition subtraction fraction
35224113,270540,74704,86361,280.0,Addition and Subtraction Fractions,0,2,0,4,19360,119224,addition subtraction fraction
35224165,270540,74704,86318,280.0,Addition and Subtraction Fractions,1,1,0,4,30847,30847,addition subtraction fraction
35224187,270540,74704,86537,280.0,Addition and Subtraction Fractions,1,1,0,4,47586,47586,addition subtraction fraction
35224203,270540,74704,86556,280.0,Addition and Subtraction Fractions,1,1,0,4,25686,25686,addition subtraction fraction
35224221,270574,74704,78993,51.0,Ordering Integers,0,3,0,4,40369,50959,ordering integer
35224221,270574,74704,78993,53.0,Ordering Real Numbers,0,3,0,4,40369,50959,ordering real number
35224221,270574,74704,78993,75.0,Square Root,0,3,0,4,40369,50959,square root
35224242,270574,74704,79054,51.0,Ordering Integers,0,2,0,4,46244,48296,ordering integer
35224242,270574,74704,79054,53.0,Ordering Real Numbers,0,2,0,4,46244,48296,ordering real number
35224242,270574,74704,79054,75.0,Square Root,0,2,0,4,46244,48296,square root
35224260,270570,74704,97824,50.0,Ordering Fractions,1,1,0,0,36882,36882,ordering fraction
35224269,270570,74704,97796,50.0,Ordering Fractions,1,1,0,0,23177,23177,ordering fraction
35224280,270570,74704,97928,50.0,Ordering Fractions,1,1,0,0,11164,11164,ordering fraction
35224288,270570,74704,97904,50.0,Ordering Fractions,1,1,0,0,11847,11847,ordering fraction
35224294,270570,74704,97792,50.0,Ordering Fractions,1,1,0,0,12187,12187,ordering fraction
32103164,277440,77069,85295,74.0,Subtraction Whole Numbers,1,1,0,0,14802,14802,subtraction whole number
32103164,277440,77069,85295,85.0,Absolute Value,1,1,0,0,14802,14802,absolute value
32103295,277440,77069,84752,74.0,Subtraction Whole Numbers,1,1,0,0,20756,20756,subtraction whole number
32103295,277440,77069,84752,85.0,Absolute Value,1,1,0,0,20756,20756,absolute value
32103414,277440,77069,85382,58.0,Addition Whole Numbers,0,1,0,0,2779,2785,addition whole number
32103414,277440,77069,85382,85.0,Absolute Value,0,1,0,0,2779,2785,absolute value
32812046,276016,77069,87487,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,13777,17973,equation solving two fewer step
32812056,276016,77069,87611,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,1284,4291,equation solving two fewer step
32812065,276016,77069,87627,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,1811,5130,equation solving two fewer step
32812075,276016,77069,87497,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,1000,5209,equation solving two fewer step
32812088,276016,77069,87543,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,3757,7156,equation solving two fewer step
32812098,276016,77069,87581,311.0,Equation Solving Two or Fewer Steps,0,1,3,3,887,4288,equation solving two fewer step
32812112,276017,77069,90626,92.0,Pattern Finding ,0,1,2,2,1160,3762,pattern finding
32812122,276017,77069,94933,92.0,Pattern Finding ,0,1,2,2,1747,10872,pattern finding
32812131,276017,77069,91498,92.0,Pattern Finding ,0,1,3,3,1120,5642,pattern finding
32812146,276017,77069,90662,92.0,Pattern Finding ,0,1,3,3,1157,6632,pattern finding
32812157,276017,77069,90620,92.0,Pattern Finding ,0,1,2,2,1247,3603,pattern finding
32812168,276017,77069,90702,92.0,Pattern Finding ,0,1,3,3,1091,4981,pattern finding
32812183,276018,77069,84755,74.0,Subtraction Whole Numbers,0,0,0,0,1370,1370,subtraction whole number
32812183,276018,77069,84755,85.0,Absolute Value,0,0,0,0,1370,1370,absolute value
32812203,276018,77069,85313,74.0,Subtraction Whole Numbers,0,0,0,0,1098,1098,subtraction whole number
32812203,276018,77069,85313,85.0,Absolute Value,0,0,0,0,1098,1098,absolute value
32812225,276018,77069,84729,85.0,Absolute Value,0,1,3,3,1129,4752,absolute value
32812238,276018,77069,85267,85.0,Absolute Value,0,1,1,3,1036,2813,absolute value
32812254,276018,77069,85325,74.0,Subtraction Whole Numbers,0,0,0,0,37715,37715,subtraction whole number
32812254,276018,77069,85325,85.0,Absolute Value,0,0,0,0,37715,37715,absolute value
32812287,276018,77069,85374,58.0,Addition Whole Numbers,1,1,0,0,2281,2281,addition whole number
32812287,276018,77069,85374,85.0,Absolute Value,1,1,0,0,2281,2281,absolute value
32812292,276018,77069,85458,74.0,Subtraction Whole Numbers,0,0,0,0,3510,3510,subtraction whole number
32812292,276018,77069,85458,85.0,Absolute Value,0,0,0,0,3510,3510,absolute value
26695676,269087,77881,56880,10.0,Table,0,1,0,0,12772,12785,table
26695676,269087,77881,56880,13.0,Median,0,1,0,0,12772,12785,median
36379185,285825,77881,54265,279.0,Multiplication and Division Integers,1,1,0,0,1626,1626,multiplication division integer
36454073,285984,77881,196456,27.0,Pythagorean Theorem,0,1,3,3,3307,5664,pythagorean theorem
36454088,285984,77881,140152,27.0,Pythagorean Theorem,0,1,5,5,1789,8175,pythagorean theorem
36454105,285984,77881,140299,27.0,Pythagorean Theorem,0,0,0,0,15732,15732,pythagorean theorem
36454186,285985,77881,160553,346.0,Polynomial Factors,0,1,3,3,71128,80102,polynomial factor
36454222,285985,77881,160376,346.0,Polynomial Factors,0,1,3,3,1469,5806,polynomial factor
36454234,285985,77881,160423,346.0,Polynomial Factors,0,0,2,3,2424,4453,polynomial factor
36454309,285986,77881,128397,378.0,Solving Systems of Linear Equations by Graphing,0,1,3,3,917736,971430,solving system linear equation graphing
36454468,285986,77881,128398,378.0,Solving Systems of Linear Equations by Graphing,0,1,3,3,1893,6984,solving system linear equation graphing
36454477,285986,77881,128409,378.0,Solving Systems of Linear Equations by Graphing,0,1,3,3,4781,7437,solving system linear equation graphing
36454493,285987,77881,170171,356.0,Quadratic Formula to Solve Quadratic Equation,0,1,4,4,11116,20154,quadratic formula solve quadratic equation
36454499,285987,77881,170172,356.0,Quadratic Formula to Solve Quadratic Equation,0,1,3,3,2294,3728,quadratic formula solve quadratic equation
36454507,285987,77881,170325,356.0,Quadratic Formula to Solve Quadratic Equation,0,1,4,4,1560,47393,quadratic formula solve quadratic equation
36454585,285988,77881,134722,346.0,Polynomial Factors,0,1,4,4,3447,12717,polynomial factor
36454601,285988,77881,134723,346.0,Polynomial Factors,0,2,4,4,13663,86639,polynomial factor
36455407,285989,77881,148837,331.0,Finding Slope From Situation,0,2,3,3,2871,339681,finding slope situation
36455570,285989,77881,148776,334.0,Finding Slope from Ordered Pairs,0,1,3,3,1825,11154,finding slope ordered pair
36455588,285989,77881,148806,331.0,Finding Slope From Situation,0,1,3,3,2175,5379,finding slope situation
36455604,285989,77881,148793,331.0,Finding Slope From Situation,0,1,3,3,1227,4275,finding slope situation
36455618,285989,77881,148820,331.0,Finding Slope From Situation,0,1,3,3,1388,3768,finding slope situation
20398162,219150,77902,51153,309.0,"Order of Operations +,-,/,* () positive reals",0,3,0,3,28031,59297,order operation positive real
20398177,219150,77902,51186,309.0,"Order of Operations +,-,/,* () positive reals",0,2,0,3,30875,45438,order operation positive real
20398204,219150,77902,66819,309.0,"Order of Operations +,-,/,* () positive reals",0,1,0,0,42282,42360,order operation positive real
20398248,219150,77902,66820,309.0,"Order of Operations +,-,/,* () positive reals",0,1,1,2,809594,841829,order operation positive real
20399020,219150,77902,66821,309.0,"Order of Operations +,-,/,* () positive reals",0,2,0,3,33547,56016,order operation positive real
20399065,219150,77902,66858,309.0,"Order of Operations +,-,/,* () positive reals",0,1,0,0,52797,52860,order operation positive real
20399127,219150,77902,66859,309.0,"Order of Operations +,-,/,* () positive reals",0,2,2,2,834219,844766,order operation positive real
20518485,219150,77902,66860,309.0,"Order of Operations +,-,/,* () positive reals",1,1,0,3,30047,30047,order operation positive real
20518505,219150,77902,66852,309.0,"Order of Operations +,-,/,* () positive reals",0,1,0,0,2055296,2055390,order operation positive real
34254203,219125,77902,62591,49.0,Ordering Positive Decimals,0,1,0,0,29584,29597,ordering positive decimal
34254203,219125,77902,62591,50.0,Ordering Fractions,0,1,0,0,29584,29597,ordering fraction
34254323,219125,77902,66169,49.0,Ordering Positive Decimals,1,1,0,0,26752,26752,ordering positive decimal
34254323,219125,77902,66169,50.0,Ordering Fractions,1,1,0,0,26752,26752,ordering fraction
34254369,219125,77902,66097,49.0,Ordering Positive Decimals,1,1,0,0,804665,804665,ordering positive decimal
34254369,219125,77902,66097,50.0,Ordering Fractions,1,1,0,0,804665,804665,ordering fraction
34260460,217900,77902,57635,11.0,Venn Diagram,0,1,0,0,12227,12239,venn diagram
34260558,217900,77902,57515,11.0,Venn Diagram,0,1,0,0,11124,11132,venn diagram
34260603,217900,77902,57533,11.0,Venn Diagram,1,1,0,0,7605,7605,venn diagram
34260626,217900,77902,57602,11.0,Venn Diagram,1,1,0,0,9630,9630,venn diagram
34260646,217900,77902,57584,11.0,Venn Diagram,1,1,0,0,10021,10021,venn diagram
34260897,217901,77902,46836,11.0,Venn Diagram,0,1,0,0,70277,70290,venn diagram
34260897,217901,77902,46836,70.0,Percent Of,0,1,0,0,70277,70290,percent
34261117,217901,77902,46896,11.0,Venn Diagram,0,0,0,0,18261,18261,venn diagram
34261117,217901,77902,46896,70.0,Percent Of,0,0,0,0,18261,18261,percent
34261174,217902,77902,47042,2.0,Circle Graph,1,1,0,4,83405,83405,circle graph
34261174,217902,77902,47042,70.0,Percent Of,1,1,0,4,83405,83405,percent
34261342,217903,77902,58214,9.0,Stem and Leaf Plot,0,1,0,0,98560,98573,stem leaf plot
34261342,217903,77902,58214,12.0,Mean,0,1,0,0,98560,98573,mean
34261528,217904,77902,47856,10.0,Table,0,1,0,0,19039,19052,table
34261569,217905,77902,48058,10.0,Table,1,1,0,0,67292,67292,table
34261569,217905,77902,48058,64.0,Fraction Of,1,1,0,0,67292,67292,fraction
34261681,217905,77902,58497,10.0,Table,1,1,0,0,25348,25348,table
34261681,217905,77902,58497,18.0,Probability of a Single Event,1,1,0,0,25348,25348,probability single event
34261831,217906,77902,50899,10.0,Table,1,1,0,0,38913,38913,table
34261831,217906,77902,50899,12.0,Mean,1,1,0,0,38913,38913,mean
34261870,217906,77902,50879,10.0,Table,0,1,0,0,58158,58168,table
34261870,217906,77902,50879,12.0,Mean,0,1,0,0,58158,58168,mean
34262044,217906,77902,50911,10.0,Table,1,1,0,0,39062,39062,table
34262044,217906,77902,50911,12.0,Mean,1,1,0,0,39062,39062,mean
34262138,217906,77902,50831,10.0,Table,1,1,0,0,34942,34942,table
34262138,217906,77902,50831,12.0,Mean,1,1,0,0,34942,34942,mean
34262200,217906,77902,50867,10.0,Table,1,1,0,0,35758,35758,table
34262200,217906,77902,50867,12.0,Mean,1,1,0,0,35758,35758,mean
34262311,217907,77902,49155,10.0,Table,1,1,0,0,100812,100812,table
34262311,217907,77902,49155,13.0,Median,1,1,0,0,100812,100812,median
34262491,217907,77902,49152,10.0,Table,1,1,0,0,314733,314733,table
34262491,217907,77902,49152,13.0,Median,1,1,0,0,314733,314733,median
34263233,217904,77902,47812,10.0,Table,0,1,0,0,45494,45502,table
34265096,217908,77902,49200,10.0,Table,1,1,0,0,16697,16697,table
34265096,217908,77902,49200,15.0,Range,1,1,0,0,16697,16697,range
34265122,217908,77902,49212,10.0,Table,1,1,0,0,34751,34751,table
34265122,217908,77902,49212,15.0,Range,1,1,0,0,34751,34751,range
34265175,217909,77902,50793,10.0,Table,0,1,0,0,12937,12949,table
34265175,217909,77902,50793,14.0,Mode,0,1,0,0,12937,12949,mode
34265467,217909,77902,50778,10.0,Table,1,1,0,0,10253,10253,table
34265467,217909,77902,50778,14.0,Mode,1,1,0,0,10253,10253,mode
34265488,217909,77902,50772,10.0,Table,1,1,0,0,6350,6350,table
34265488,217909,77902,50772,14.0,Mode,1,1,0,0,6350,6350,mode
34265504,217909,77902,50769,10.0,Table,1,1,0,0,8119,8119,table
34265504,217909,77902,50769,14.0,Mode,1,1,0,0,8119,8119,mode
34265823,217910,77902,57506,11.0,Venn Diagram,1,1,0,0,11001,11001,venn diagram
34265840,217910,77902,57485,11.0,Venn Diagram,1,1,0,0,7852,7852,venn diagram
34278980,217933,77902,58724,79.0,Proportion,0,1,5,5,7788,17953,proportion
34279029,217933,77902,58668,79.0,Proportion,0,2,0,5,4883,6979,proportion
34672326,219131,77902,66346,49.0,Ordering Positive Decimals,1,1,0,4,8465,8465,ordering positive decimal
34672364,219137,77902,66600,51.0,Ordering Integers,1,1,0,4,4170,4170,ordering integer
34672394,219143,77902,53999,278.0,Addition and Subtraction Positive Decimals,1,1,0,0,37946,37946,addition subtraction positive decimal
21172713,262917,77948,52818,49.0,Ordering Positive Decimals,1,1,0,4,25093,25093,ordering positive decimal
21172757,262917,77948,52987,49.0,Ordering Positive Decimals,1,1,0,0,13812,13812,ordering positive decimal
21172787,262917,77948,52813,49.0,Ordering Positive Decimals,1,1,0,4,12375,12375,ordering positive decimal
21172895,262918,77948,66556,49.0,Ordering Positive Decimals,0,2,0,5,17875,20843,ordering positive decimal
21172959,262918,77948,66371,49.0,Ordering Positive Decimals,1,1,0,0,21859,21859,ordering positive decimal
21173073,262918,77948,66485,49.0,Ordering Positive Decimals,1,1,0,4,5297,5297,ordering positive decimal
21173121,262918,77948,66392,49.0,Ordering Positive Decimals,1,1,0,5,7000,7000,ordering positive decimal
21173229,262919,77948,52273,50.0,Ordering Fractions,1,1,0,0,35468,35468,ordering fraction
21173437,262919,77948,52351,50.0,Ordering Fractions,1,1,0,0,18047,18047,ordering fraction
21173531,262919,77948,52267,50.0,Ordering Fractions,0,1,0,0,14750,14890,ordering fraction
21174516,262919,77948,52231,50.0,Ordering Fractions,1,1,0,0,37468,37468,ordering fraction
21174627,262919,77948,52345,50.0,Ordering Fractions,1,1,0,0,10094,10094,ordering fraction
21174762,262921,77948,66226,50.0,Ordering Fractions,1,1,0,0,8999,8999,ordering fraction
21174807,262921,77948,66240,50.0,Ordering Fractions,1,1,0,5,27640,27640,ordering fraction
21174917,262921,77948,66271,50.0,Ordering Fractions,1,1,0,1,10031,10031,ordering fraction
21659547,262919,77948,52303,50.0,Ordering Fractions,1,1,0,0,38499,38499,ordering fraction
23186101,265376,77948,93466,2.0,Circle Graph,0,4,3,3,181256,579344,circle graph
23186101,265376,77948,93466,48.0,Equivalent Fractions,0,4,3,3,181256,579344,equivalent fraction
23186101,265376,77948,93466,77.0,Finding Percents,0,4,3,3,181256,579344,finding percent
23187015,265376,77948,93467,2.0,Circle Graph,0,2,0,3,98593,157311,circle graph
23187015,265376,77948,93467,48.0,Equivalent Fractions,0,2,0,3,98593,157311,equivalent fraction
23187015,265376,77948,93467,77.0,Finding Percents,0,2,0,3,98593,157311,finding percent
23187330,265376,77948,93388,2.0,Circle Graph,0,2,0,2,90923,109126,circle graph
23187330,265376,77948,93388,70.0,Percent Of,0,2,0,2,90923,109126,percent
23187560,265376,77948,93404,2.0,Circle Graph,1,1,0,2,28187,28187,circle graph
23187560,265376,77948,93404,70.0,Percent Of,1,1,0,2,28187,28187,percent
23187629,265376,77948,93434,2.0,Circle Graph,1,1,0,3,48141,48141,circle graph
23187629,265376,77948,93434,48.0,Equivalent Fractions,1,1,0,3,48141,48141,equivalent fraction
23187629,265376,77948,93434,77.0,Finding Percents,1,1,0,3,48141,48141,finding percent
23187713,265376,77948,93387,2.0,Circle Graph,1,1,0,2,41438,41438,circle graph
23187713,265376,77948,93387,70.0,Percent Of,1,1,0,2,41438,41438,percent
